IDEAL RETAIL,PREDICTED RETAIL,ERR T RETAIL,PREDICTED COOLING RETAIL,IDEAL COOLING RETAIL,ERR COOLING RETAIL,,,,IDEAL RESTAURANT,PREDICTED RESTAURANT,ERR T RESTAURANT,PREDICTED COOLING RESTAURANT,IDEAL COOLING RESTAURANT,ERR COOLING RESTAURANT,,,,IDEAL SMALL OFFICE,PREDICTED SMALL OFFICE,ERR T SMALL OFFICE,PREDICTED COOLING SMALL OFFICE,IDEAL COOLING SMALL OFFICE,ERR COOLING SMALL OFFICE,,,,,IDEAL MEDIUM OFFICE,PREDICTED MEDIUM OFFICE,ERR T MEDIUM OFFICE,PREDICTED COOLING MEDIUM OFFICE,IDEAL COOLING MEDIUM OFFICE,ERR COOLING MEDIUM OFFICE
25.8578678821506,26.1197223456045,-1.01266842512822,45224.901415041,47862.1054971741,5.51000432333425,,,,26.0232858200486,25.9595069266397,0.245083936939628,43745.5923842893,42814.8644961996,2.17384289087804,,,,25.901046575236,25.9423210057052,-0.159354296164575,11929.1064952175,12337.6155683276,-3.31108609153668,,,,,24.5707716936763,24.7350400580784,-0.668551913835,170958.609469107,174125.599095656,-1.81879611211471
25.9434462004073,26.2050926001505,-1.00852599813445,46646.9423058932,49030.96267781,4.86227526794161,,,,26.0296819231323,25.9809674736156,0.187149615045658,32749.1368910531,32566.3313902638,0.561332802883504,,,,25.9900829161558,25.9939570735182,-0.0149062908916124,11348.7810690557,11422.1865847068,-0.642657297766638,,,,,25.4610062406014,25.6396887242805,-0.701788774530696,131950.544828542,134820.581832658,-2.1287825383211
25.9568857551089,26.2226065056614,-1.02370042793037,53024.7537259628,55429.6820769007,4.33870132540434,,,,26.0204513060231,26.0051189202054,0.0589243654440284,27506.6030842476,27526.0000635197,-0.0704678457725025,,,,25.9974067028992,26.0627475986425,-0.251336206299663,11907.986665908,12393.9871670787,-3.92126032259916,,,,,26.0793734505902,26.2462871561984,-0.640021915880886,119529.04932139,121451.838851178,-1.58317037269663
25.9680457366944,26.2395156260723,-1.04539976604501,50136.0931660391,52496.3350975232,4.4960127732716,,,,26.0165499995286,25.973923088072,0.163845365574654,32313.601682918,32104.2690875134,0.65203974846454,,,,26.0067065210927,26.0032433380998,0.0133164996887604,13015.1465245204,12967.366567213,0.368463072742587,,,,,27.9079432433237,28.0526652786596,-0.518569333734476,88456.0264087967,89761.3453850218,-1.45421057430238
25.9723004006227,26.1924244641109,-0.847533949988315,44170.5554557147,44998.3598746111,1.83963242483304,,,,26.0135571085165,25.9695586158891,0.169136779118015,40679.2743492812,40523.4655289575,0.384490364508336,,,,26.011281764144,26.0295942019743,-0.0704019048210931,9470.71507910344,9661.96437707835,-1.9794038821818,,,,,25.3639631806102,25.3417187636826,0.0877008721752279,200259.176056513,192029.589981079,4.28558227731753
25.9965287852532,26.2402291466806,-0.937434237626271,37331.8601933884,39323.8620416524,5.0656312601086,,,,26.022899467559,25.4839017723302,2.07124381316827,54372.9884513214,51241.6362472668,6.11095279811957,,,,27.7956543291099,27.7920855198126,0.0128394505667028,4306.44932844834,4355.31815047595,-1.12204941956452,,,,,25.5547622667894,25.6185519746005,-0.249619648757212,102948.756354685,102946.159312348,0.00252271901580773
26.0809747622587,26.3288114421514,-0.950258501271041,23714.5664861099,25355.9854227127,6.47349692484235,,,,25.2323025701777,24.7763365303109,1.80707265458082,55313.297548274,53947.468136681,2.53177666861501,,,,28.3868073779264,28.38896459849,-0.0075993771857928,0,0,0,,,,,24.9852966178499,25.0846315034902,-0.39757336948857,113477.032104888,114807.534279509,-1.15889796168111
26.0367520551929,26.2113755954315,-0.670680966152928,25884.8307733726,25126.1313240465,-3.01956333643785,,,,25.8505576571844,25.621654006543,0.885488250106569,44329.4591713459,44088.7441405479,0.545978424857456,,,,28.308585962397,28.3448962606581,-0.128266026106947,0,0,0,,,,,25.8421631179011,26.0321793450992,-0.735295363360936,69126.8767152568,68481.8977303906,0.941824053132144
26.4391879739503,26.5569388381537,-0.4453649042451,0,0,0,,,,25.9312810630867,25.9369865724398,-0.0220024199314002,31771.2221566501,32607.8319308317,-2.56567126559113,,,,28.1578129583704,28.1476972233122,0.0359251447302638,0,0,0,,,,,26.6229974659186,26.7518274388779,-0.483904838755366,37137.1102313185,38258.961549728,-2.93225762793191
26.4114044031932,26.5235381656475,-0.424565694207266,0,0,0,,,,26.0010626925107,25.972650147536,0.109274552777789,21227.4432412171,21226.4022867589,0.00490405507319156,,,,27.9744794451206,27.9357404104876,0.138479912410858,0,0,0,,,,,27.6046010359883,27.5007997396391,0.376028967829941,0,0,0
26.1613800645187,26.3169442944018,-0.594633117593314,0,0,0,,,,25.9350819105475,25.9348427882345,0.000922003307311471,11333.7212264401,11481.2552314248,-1.28499891354187,,,,27.7666192775864,27.8659094979948,-0.357588438894237,0,0,0,,,,,27.8287466220211,27.7286228834372,0.359785296635211,0,0,0
25.9775327733996,26.1328221286619,-0.597783309973612,0,0,0,,,,24.5298747272346,24.9882672136267,-1.86871107777495,12331.3807986683,11894.1922844859,3.6756469352914,,,,27.9204095016843,27.9145353221938,0.0210390162441041,0,0,0,,,,,27.7447065519479,27.7834993515565,-0.139820543915167,0,0,0
25.8077096513226,25.9668306354072,-0.616563756468233,0,0,0,,,,25.4157722589578,25.6635519141146,-0.974905081113447,0,0,0,,,,27.8910311961201,27.9383715655867,-0.16973330650192,0,0,0,,,,,27.6800991871326,27.730472389171,-0.181983459299935,0,0,0
25.6465235223996,25.8150101047629,-0.656956808263387,0,0,0,,,,25.7183619523937,25.8660812943697,-0.574373057854367,0,0,0,,,,27.8404113265581,27.9441997004942,-0.372797559341696,0,0,0,,,,,27.6393444356673,27.6847888636142,-0.164419340888045,0,0,0
25.4980469673023,25.6420616358037,-0.564806664157731,0,0,0,,,,25.5730416894622,25.6775286254193,-0.408582354910666,0,0,0,,,,27.7930648999615,27.9161162617038,-0.442741245649768,0,0,0,,,,,27.6041282987223,27.6471336241075,-0.155793093409109,0,0,0
25.3253202777377,25.4640993515875,-0.547985464064433,0,0,0,,,,25.6987584382302,25.7803460393306,-0.317476820121734,0,0,0,,,,27.7198751491953,27.8612649616725,-0.510066555914192,0,0,0,,,,,27.5418942303127,27.6139631607812,-0.261670202731303,0,0,0
25.1522357680747,25.3285675798177,-0.701058201620412,0,0,0,,,,24.5510627440815,24.8371740059603,-1.16537220755429,20633.4978046676,21866.1318746884,-5.63718392025115,,,,27.6538529406818,27.8786791648181,-0.813001445471507,0,0,0,,,,,27.5016141768407,27.6132494130327,-0.40592248685537,0,0,0
25.1030631768224,25.2435843398082,-0.559776956286179,8147.42444609271,9616.82376914616,15.2794660516474,,,,24.6530334279375,24.7638839785317,-0.449642641008688,15444.716796821,15484.0232243831,-0.25385151515559,,,,27.6131695395566,27.9070223494427,-1.06417631436769,2456.66372646896,4114.8874830749,-40.2981555006411,,,,,26.0425446603565,25.9739382627542,0.263439684935009,81152.9295342161,74607.1616919394,8.77364544345596
25.3465423359711,25.4718333518335,-0.494312061194266,3299.12477902074,3741.13668373341,11.8149092663349,,,,25.302771848429,25.2031883550601,0.393567526773289,24681.0688429062,24312.1339012034,1.5174930477186,,,,26.079911403746,26.2094934647448,-0.496865418722975,9834.80582825975,10218.7536294226,-3.75728601634329,,,,,25.7364415334632,25.8685480866929,-0.513305435244154,72457.3714219465,79117.6691861108,-8.41821786799245
25.8095150625744,25.8450585484161,-0.137714659711686,12524.153874984,11649.8759317899,-7.5046116225869,,,,25.9118983963288,25.5927762738321,1.23156596871317,29526.7536035979,28750.7749503353,2.69898343471799,,,,25.9668251743143,26.1253161580135,-0.610359497686739,11224.2365197975,11878.6141238797,-5.50887163483735,,,,,27.2996769359636,27.3934311612389,-0.343426134658,91780.749303996,92484.0111553197,-0.760414521968151
25.9574251305507,26.0589496805935,-0.391119494834969,31411.384039963,31085.2373291058,-1.04920128935851,,,,25.9521076476223,25.7767235054464,0.675799224314329,33400.4173904312,33247.780699291,0.459088359974219,,,,25.9950438627923,26.0466342307154,-0.198462323031442,11987.5156829346,11964.3721037132,0.193437474368137,,,,,27.9299893868176,28.0201429680123,-0.322784158440292,69700.5224617822,71075.6082796543,-1.93468033711601
25.9770852939398,26.1790092582153,-0.777315707249651,32875.2919804552,35765.0988998004,8.07996345107624,,,,25.9515516780357,25.7998473711548,0.584567384497757,32481.4952790475,32217.8857340635,0.818208702954362,,,,26.3809835437335,26.3521444728713,0.109317648504067,10429.0342825717,10308.7458532098,1.16685803564025,,,,,25.9141163821226,25.9235447359883,-0.0363830806602586,176312.072882829,172256.158423953,2.35458313710543
25.9894299039909,26.2068362623927,-0.836518381530165,46114.1109205985,47985.1786286428,3.89926173355434,,,,25.9573753422056,25.6789377954948,1.07267219062046,44204.1774800358,43190.2935482853,2.34748099273048,,,,26.0971100182235,26.1121463422023,-0.0576168164533545,12522.8029540012,12648.4504658492,-0.993382645465288,,,,,25.9814364854775,26.0998509801182,-0.455765772253939,125639.869007831,129095.419771543,-2.6767415682344
26.0046850663163,26.1936394261543,-0.726616605262225,50907.2008379945,51761.4615663431,1.65037984341631,,,,25.9770696397026,25.7112527606196,1.02327507594149,50138.1248329288,49390.0490316768,1.51462858595709,,,,26.0499331145044,25.964268124666,0.32884917386106,11776.5091477711,11251.562396979,4.66554539068276,,,,,26.0758881357575,26.183338824885,-0.412069144368488,116468.697732443,117344.329447805,-0.746207097933744
26.0014594517885,26.1920224722317,-0.732893554673399,53267.9750292813,54618.273011698,2.47224584000951,,,,26.6816431784873,26.4814279271358,0.750385761522365,39708.3671692663,39313.1251101094,1.00536921969416,,,,26.0389442319229,26.0253470065768,0.0522188043608819,12733.7110059074,12847.0518193468,-0.882232087433146,,,,,24.24305716854,24.4082713391137,-0.68149066112049,221099.515363477,225115.681393433,-1.78404543170725
26.0042362844194,26.1426784183748,-0.5323830026814,56606.6355291618,56515.7649772903,-0.160787971122747,,,,26.1155523619736,25.9390783550466,0.675742961439187,35001.3126110673,34633.2756992264,1.06266850134861,,,,26.0338880130454,26.0100037499474,0.0917429739500109,12781.8178775735,12711.63814279,0.552090407193449,,,,,25.3920761532745,25.6414483234856,-0.982086571833728,150513.596939495,154521.971544509,-2.59404831879208
26.0064128286435,26.0641704827272,-0.222090045498556,62704.1455797097,61194.6506477514,-2.46671059640052,,,,26.0569019133908,25.8841002144304,0.663170547038615,30217.8841301086,29871.2681483333,1.16036580721679,,,,26.0310247021938,26.0323678662744,-0.00515985865321268,13427.2819191186,13530.9252850752,-0.765973972755426,,,,,25.2386800370883,25.4165815448796,-0.704876433830431,162301.241613336,163450.957566323,-0.703401173113519
25.6920383970115,25.7039339373189,-0.0463004924854795,64003.5915447939,65608.3920130691,2.44602926399339,,,,26.0321003048351,25.7727735812172,0.99618056392405,36237.8252355097,35375.3437651277,2.43808647092841,,,,26.0341429463178,25.9791143541315,0.211370861332823,13997.2557510072,13713.5548744772,2.06876246988333,,,,,25.7429827957348,25.9215236739191,-0.693551635414532,141793.668131138,144570.126338456,-1.9204923434999
25.8300196228744,25.7867152083982,0.167651496624924,49462.2704518029,47436.3002493454,-4.27092794296365,,,,26.0121905668651,26.04148927759,-0.11263453821621,40864.8328211997,41790.5695890647,-2.21518102521206,,,,26.0345478793776,25.8642168373844,0.654250047983475,10875.2728056034,10012.6272262749,8.61557670962542,,,,,26.942752723956,27.1275848950971,-0.6860181401463,85347.0494426445,87500.1731335792,-2.46070792071199
25.9215233145236,25.8832795289109,0.147536798469395,42978.7303565689,42117.630406916,-2.04451186197672,,,,26.0151647517397,26.2017823736754,-0.717341687883074,47084.2718694532,48287.9277051396,-2.49266409409051,,,,27.8985644836968,27.784958655734,0.407210299401462,4113.92123350869,2840.57945601868,44.8268318913604,,,,,27.1689399299121,27.3904880985434,-0.815446495898738,42332.5701438466,45287.7350993503,-6.52530966501352
25.7293345300376,25.7306996469895,-0.0053056830920041,36499.9183380559,36868.1038705222,0.998656002921443,,,,26.0154662061728,26.0708328274361,-0.212821945317303,47023.7925040265,47017.781356065,0.0127848396672975,,,,28.3218393807627,28.0967659793305,0.794699095656491,0,0,0,,,,,26.2841002822374,26.4136270589147,-0.492795170032249,81470.382291665,80316.3077612218,1.43691183349004
25.822681225487,25.8026415155782,0.0776050702627505,28508.365476727,27908.5593388964,-2.14918344779859,,,,25.9873779571382,26.0388013076435,-0.197878179900198,43602.8001300268,43814.7537866124,-0.483749509623778,,,,28.275397148757,28.1098234726187,0.585575068202349,0,0,0,,,,,26.0929919178097,26.1696028503811,-0.293607313460699,67336.9780089379,64948.3734209999,3.67769731884572
26.349292890984,26.4221978700807,-0.276686662516275,0,0,0,,,,26.5322237510999,26.6210024145439,-0.334606945414017,28225.4516308949,28633.3960602532,-1.42471549130905,,,,28.2118779459847,28.0840819584309,0.452986461229024,0,0,0,,,,,26.0420944238399,26.1786650615115,-0.524422634558064,55345.8468109662,56973.7329492109,-2.8572572902952
26.5826781383455,26.5885443263585,-0.022067708838415,0,0,0,,,,26.1360529206563,26.3311542939571,-0.746483693972514,21057.4229188303,21885.9156019188,-3.78550615911114,,,,28.1087965913418,28.0474226950164,0.218344090704865,0,0,0,,,,,27.4303467158193,27.542616367047,-0.409289945879364,0,0,0
26.4365231537941,26.437163830044,-0.00242345124676604,0,0,0,,,,26.0813769875735,26.4562445051632,-1.4372995634714,9312.52531840066,10667.3022495581,-12.7002769722174,,,,27.9622379232548,28.0400501254189,-0.278276017741253,0,0,0,,,,,28.0784992858696,28.0295097604442,0.174473446485281,0,0,0
26.2299590991013,26.2437083834,-0.0524182452847157,0,0,0,,,,25.6681109886796,25.9655720708159,-1.1588740685573,12467.3102366753,13376.338364699,-6.79579196667652,,,,28.0768644293614,28.0586058062036,0.0650308484544519,0,0,0,,,,,27.9786387852237,27.9727512184097,0.0210430781111092,0,0,0
26.0095550315084,26.0462327184166,-0.141016202944412,0,0,0,,,,25.9898013103773,26.1835693631417,-0.745554190470382,0,0,0,,,,28.0201843022045,27.9621263751505,0.207200375371581,0,0,0,,,,,27.8805554672149,27.8798630956162,0.00248334937054411,0,0,0
25.8503949964378,25.8669760922405,-0.0641425239536767,0,0,0,,,,26.0135846396329,26.0760066202704,-0.239959165575193,0,0,0,,,,27.9779463073555,27.9025813976932,0.269372558065297,0,0,0,,,,,27.8564369850557,27.8315254926348,0.0894281362482436,0,0,0
25.7148058971567,25.7322432119326,-0.0678104079249247,0,0,0,,,,25.8281064349525,25.8959939321309,-0.262843493189617,0,0,0,,,,27.9384534051514,27.8902160919524,0.172655631646758,0,0,0,,,,,27.8409982051333,27.8300773553328,0.0392257839321484,0,0,0
25.5819543646491,25.5729729510076,0.0351083952128869,0,0,0,,,,25.9525404461796,25.9916512386317,-0.150701209899486,0,0,0,,,,27.8910579750606,27.8404010530421,0.181624239796665,0,0,0,,,,,27.8087727792464,27.8004398516201,0.0299651037909789,0,0,0
25.4345992624508,25.4210583626509,0.0532381094750832,0,0,0,,,,24.8257570741155,24.9786696228424,-0.615943144333382,21067.8215801773,20825.7880682551,1.16218176776259,,,,27.85001225481,27.7892788607714,0.218073132186929,0,0,0,,,,,27.7798731331952,27.767879927017,0.0431722856353476,0,0,0
25.3473534639244,25.3270914129168,0.0799375407630443,16955.1409438452,16486.5005498677,-2.84257045672004,,,,24.9946353984927,25.0208758779201,-0.104984445697886,13789.623416835,13640.8217173082,1.09085583413198,,,,27.7388544413594,27.7163352103626,0.0811829884485219,2863.00143114194,2911.13227110148,-1.65333744664686,,,,,26.3290875557157,26.1102195881559,0.831278209306139,80681.9872254518,67828.218362837,18.9504739662414
25.5510688653262,25.4971522501951,0.211015106316145,4918.99436014827,4076.76696425334,-20.6591989014801,,,,25.6492633185296,25.4368059021674,0.828317810627889,23292.8390192781,22661.8531654897,2.78435240569508,,,,26.1387302847127,26.0592740246216,0.303979035039659,10665.3173694376,10299.7186741623,3.54959884673738,,,,,25.5550178474405,25.6006952077454,-0.178741257695795,84783.5134377965,88999.0237335545,-4.7365803791044
25.8618989438954,25.8494948373368,0.0479628606759252,11684.8299761106,11221.9228403679,-4.12502511670704,,,,25.9896288663179,25.6432910659868,1.33260002331138,29285.2894229336,28087.8358071838,4.26324628202055,,,,25.9822067837517,26.1782888638491,-0.75467831400663,10611.6143192755,11899.1749109509,-10.8205871525634,,,,,25.8117678795402,25.9198558160698,-0.418754488394715,121820.080140062,119792.279352289,1.69276417373205
25.9539516719198,25.9681741030513,-0.0547987116229329,30419.2290226988,30855.7767085219,1.4148005086599,,,,25.5722541814322,25.4335730140629,0.542311078191931,34957.6344156872,34974.943616879,-0.049490290481682,,,,25.6581851421694,25.7553033030454,-0.37850752240587,13925.8027397669,14118.9444348053,-1.36796129434666,,,,,25.9333566158183,26.0520395138126,-0.457645725358612,120510.381217017,121860.786403663,-1.10815400630418
25.9535236168818,26.0409588964897,-0.336891748876155,35739.2623712621,37604.8675998232,4.961073785485,,,,25.8667137277001,25.8995205194039,-0.126830149547569,31207.5142953271,31428.4288124305,-0.702913016816252,,,,25.9196885999399,25.9662407889746,-0.179601652447322,11939.7396576391,12083.7348181054,-1.19164449264905,,,,,25.9699572024305,26.1143947372604,-0.556171632105668,123026.511594616,125338.456182727,-1.84456124522644
25.9749929123339,26.088485599578,-0.436930580220373,47297.9587516704,48770.2871788955,3.01890456749718,,,,25.9496256709779,26.5501366869853,-2.31414134300602,35411.2017989765,38874.8456976587,-8.909730280655,,,,25.9690492092488,26.0494212333151,-0.30949159292954,12127.6635264793,12435.3687047361,-2.47443550378645,,,,,26.8227958196378,27.0668608329562,-0.90991638216815,103653.709035705,103546.658672855,0.103383696028531
26.0984430334228,26.2184338179729,-0.459762233311867,50068.0011084873,51098.8326790364,2.01732900049588,,,,25.9788022495672,26.473051275289,-1.90250890311918,44566.2998198985,46006.9458858189,-3.13136644517945,,,,25.9806234970055,26.0006929148139,-0.0772476373046928,11191.2118990659,11146.4994972924,0.401134022248881,,,,,26.2742177818388,26.4716011739141,-0.751243647724248,115305.89246461,117981.622867404,-2.2679213404285
26.2024917232091,26.3094544248424,-0.408215763459651,49488.8148028758,50143.5097318572,1.30564241011921,,,,25.9799813142679,26.2747318272552,-1.13452934943213,41643.7910400727,41889.1447160702,-0.585721378797635,,,,25.9860405752424,26.0864623933076,-0.386445244608809,12125.5315474614,12648.8311686405,-4.13713816084831,,,,,27.9337816314261,28.0105385654689,-0.274781750124534,85569.1695439005,86034.3988388008,-0.540748004495253
26.076663373884,26.1313309844184,-0.209641892256275,57612.5629326565,57087.6975847037,-0.919401850414488,,,,25.9815083116503,26.0253614579112,-0.1687859909245,34427.5288756511,33560.9623579375,2.58206695169051,,,,25.9889639465467,26.0076274265721,-0.0718130975277208,12769.3630886427,12633.7804072376,1.07317585896504,,,,,26.7451378743815,26.8501241733053,-0.392543494884598,134558.807340991,134957.397550494,-0.295345210220612
26.044550920034,25.9648341556194,0.306078475529735,64391.7660888131,60934.2025317901,-5.67425749966806,,,,25.9970045214045,26.0757502743627,-0.30290317830024,28210.1114155926,28288.5964936959,-0.27744422782089,,,,26.354024245485,26.3825642201382,-0.108294560205706,11592.9839501206,11574.0374535728,0.163698248116887,,,,,26.3738601566511,26.4606178987923,-0.328953523018206,139486.100735515,138737.589927012,0.539515504699564
26.027309034813,25.8961579468425,0.503897993430809,58130.7958919214,55495.8443846979,-4.7480158855824,,,,25.48049270224,25.6137439042483,-0.522953788866757,36370.7095168506,36788.557147496,-1.13580869445389,,,,26.1094823558765,26.0826167509294,0.102895969291325,13595.3778846662,13335.110687354,1.95174380936356,,,,,26.3251513908099,26.4042602664829,-0.300506821399012,136579.140524772,135719.712623123,0.633237342636934
26.0001876314336,25.8106190474173,0.729104676872153,50250.7586129362,47055.3392242785,-6.79076899951241,,,,25.8348171482395,26.0534020381293,-0.846086460127136,39048.1080839387,39741.2089953455,-1.74403579792446,,,,26.0417268479411,25.9294720111002,0.431057577311795,10057.5421019505,9377.66875190501,7.24991858885364,,,,,26.2903371652246,26.2597708419738,0.116264477928531,115392.17628789,109115.867614055,5.75196697883932
26.024973657478,25.8188035661331,0.792200960732698,44057.4391129786,41942.1773499878,-5.04328076565948,,,,25.928133739791,26.3174624928183,-1.50156874742537,43865.847709804,45592.1816292006,-3.78646920964827,,,,27.7680391705522,27.5707483722936,0.710495966412719,4998.70838635657,4763.0036620799,4.94865721295179,,,,,26.2813148694998,26.2352612213461,0.175233424896655,88569.8327768428,84088.6042870104,5.32917453896263
26.0130391235442,25.8230583296597,0.730329097581236,31717.4395359333,30292.5346927429,-4.70381517308873,,,,25.9585800182,26.3461666427289,-1.49309640302814,43459.7250417488,44609.1484078574,-2.5766539087443,,,,28.2662804254892,28.1365744854811,0.458871623912329,0,0,0,,,,,26.4407762039768,26.4129752365814,0.105144293726214,67149.4131858194,64215.6514619192,4.56860852005835
26.0016155072979,25.799799714566,0.776166360414405,29581.7346128548,27765.3329075888,-6.54197704494106,,,,26.3974203233661,26.5656360929818,-0.637243213749986,40382.2046485122,40188.9414809647,0.480886433993383,,,,28.2296113390247,28.0754808612392,0.545988663940484,0,0,0,,,,,26.2854082734459,26.2538704966726,0.119982069310898,66334.2376006966,63308.0706314578,4.78006506762048
26.5462324456051,26.3039619337114,0.91263614296353,0,0,0,,,,26.0641694364564,26.2808533675311,-0.831347922299718,31948.2805093649,32512.8813356818,-1.73654503422085,,,,28.142116920361,27.9892522644332,0.543188191422919,0,0,0,,,,,26.451996380313,26.41908245864,0.124428875612187,50572.6853759265,47779.2421438849,5.84656245410769
26.5820010646463,26.362012915999,0.8275831007316,0,0,0,,,,26.0230047542848,26.1667494095121,-0.55237531785678,21338.7266689101,21365.1696695243,-0.12376686458951,,,,27.9933311165523,27.831074071546,0.579627498887892,0,0,0,,,,,27.7244359040512,27.5837380536844,0.507486791990032,0,0,0
26.3659638306674,26.1636284258579,0.767411372134701,0,0,0,,,,25.910057011593,26.0301829582266,-0.463626716760412,12534.0173710103,12443.5519909262,0.727006084356113,,,,27.8317109325734,27.7412974870476,0.324857662343551,0,0,0,,,,,28.2095432921995,27.9803854753364,0.812341463629664,0,0,0
26.1714685736374,25.9709119613049,0.766317762292164,0,0,0,,,,25.6376530474488,25.682663600159,-0.175564247737286,9228.02210867698,9451.85927880267,-2.36818136541328,,,,27.985536293573,27.7104523182252,0.982950522949381,0,0,0,,,,,28.1363945964232,27.9563960281964,0.639735725947212,0,0,0
25.9424814547934,25.7790096651033,0.630131662519999,0,0,0,,,,25.917670543194,25.9860021072428,-0.263648555663717,0,0,0,,,,27.6640408089565,27.5536205915814,0.399147102686851,0,0,0,,,,,27.9748017138183,27.8648037520542,0.393203722726539,0,0,0
25.7649409366009,25.5949767643262,0.659672275953928,0,0,0,,,,25.9003052840882,25.9161412556424,-0.0611420266304743,0,0,0,,,,27.5267422296387,27.4473073236477,0.28857358174935,0,0,0,,,,,27.906471250445,27.7997040859462,0.382589269494613,0,0,0
25.6183257291442,25.4417121182946,0.689403408782069,0,0,0,,,,25.7121836682353,25.7370235809292,-0.096607557780355,0,0,0,,,,27.4562692466436,27.370105245589,0.313822683921593,0,0,0,,,,,27.8686419067702,27.7597718259874,0.390654417775386,0,0,0
25.470112482451,25.2975408161365,0.677545756554649,0,0,0,,,,25.8416292141855,25.8406862039191,0.00364919045386653,0,0,0,,,,27.3889284920463,27.2820149029658,0.39035331050502,0,0,0,,,,,27.8291425892332,27.725818350189,0.37128071306147,0,0,0
25.3272499566778,25.1898231680293,0.542604463112068,0,0,0,,,,24.8516946134746,24.9107555353067,-0.237653499090292,21086.010376244,20958.8631793938,0.606651208903221,,,,27.3333148730527,27.2987411306585,0.12648938687015,0,0,0,,,,,27.798989840342,27.7193854463171,0.286357146364274,0,0,0
25.2602287698743,25.1266008088392,0.529005347705086,12378.473390404,10282.5863358678,-20.3828782572473,,,,25.1181502582321,25.1490949740339,-0.123196634639212,12633.1109185114,12588.2023291364,0.356751410573194,,,,27.3333685950667,27.3906279745561,-0.209485264468035,0,0,0,,,,,26.4205704070177,26.208583293773,0.80235630790315,76075.6602533638,65164.9980279322,16.743132902045
25.4082188285081,25.3074773844064,0.396491563543298,4144.09055563744,3833.15372157805,-8.11177575031821,,,,25.5056119647074,25.6818308421674,-0.69090236965835,24035.2881525928,24401.0073169557,-1.49878715912178,,,,27.5083065977039,27.5764740128989,-0.247806657792154,0,0,0,,,,,26.1173636872247,26.0814761039559,0.137408904277554,65064.8626797857,66394.9432030677,-2.00328588159795
25.8040996605801,25.7469135191502,0.221616495758821,11994.6305792475,11777.2255329124,-1.84597845840247,,,,25.9574149567083,26.2794866776346,-1.24076962772852,25334.4079773513,26171.7281182352,-3.19933073238865,,,,27.7669769048416,27.774396126486,-0.0267195873349026,0,0,0,,,,,26.1408074817557,26.0683428701599,0.277208772706721,78646.1856194256,74967.2279848565,4.90742119384789
25.9999964158715,26.0155261703233,-0.0597298330484164,24258.6706784713,25023.8783211853,3.05790986070352,,,,25.9975574629105,25.9254605280127,0.277321956113487,32531.9395277267,31552.8573014543,3.10299069563907,,,,28.0191614343586,27.9963889567325,0.081274657985272,0,0,0,,,,,26.158915944912,26.0903351079831,0.262170026744697,84895.273818778,82103.8983283127,3.39980871468892
25.8076773927371,25.8649442659239,-0.221898593644463,42160.2304887485,43657.661574644,3.4299388283434,,,,26.0313331839698,25.6896435330173,1.31260911048143,34196.0112622483,32615.987697594,4.84432229771431,,,,28.2268079169487,28.2230291313645,0.01338722251323,0,0,0,,,,,26.1904645298984,26.1533595846219,0.141673490495527,84030.7405547605,82786.8852126055,1.50247873073211
25.6773719566726,25.7257409483539,-0.188372048988724,57042.2477603938,57703.5953648144,1.14611160749928,,,,25.6166427410503,25.5148485827248,0.39737509459975,43143.3898755755,43299.2936008415,-0.36006066681644,,,,28.396328228073,28.4365991764243,-0.141817449171339,0,0,0,,,,,25.1585411587243,25.168277143389,-0.0386985262908267,134632.379943897,135316.038471992,-0.505230965830019
26.2900034550287,26.3182413322834,-0.107409180462628,57087.6969235692,58227.9459664233,1.95825049970268,,,,25.0869860570626,25.1563275907155,-0.276404401450107,44442.5323694027,45121.6152415291,-1.5050056796313,,,,28.5681773250184,28.6391110691038,-0.248296358841616,0,0,0,,,,,25.8168812415351,25.9481534372803,-0.508474259601912,83968.3618482752,86728.0574123837,-3.18201012042312
26.129684657173,26.2353159791669,-0.404257928787859,56945.380923961,59362.8067457619,4.07229030149159,,,,25.7147343320094,26.0858642190468,-1.44325771460697,36250.3815919797,37286.7932693376,-2.77956774097327,,,,28.7557902381096,28.8388219188682,-0.288747692450998,0,0,0,,,,,26.2886087922105,26.4048409892654,-0.442139019122758,68363.4478652003,71006.4109003841,-3.72214705921649
26.0378509259928,26.0939145867758,-0.21531600646423,61236.0888831012,61142.2144781647,-0.153534519051589,,,,25.8814734428152,26.1099036058541,-0.882601075799011,32511.597141208,32770.6008912591,-0.790353984995677,,,,28.9300759893546,28.9952745569972,-0.225366043513277,0,0,0,,,,,26.1971582484623,26.2629794958945,-0.251253387134311,75702.5784008449,75498.3274216501,0.270537091575634
26.0729657355734,26.0712098338167,0.00673456857382356,60558.6101467182,59538.7812537124,-1.71288170757137,,,,25.909821837398,25.8406415264894,0.267004193787068,34351.1865894542,33283.2207878628,3.20872132056658,,,,29.10001211731,29.0911137496696,0.0305785702237298,0,0,0,,,,,26.1925066492792,26.1103576588964,0.313635466367473,84655.8426335082,77970.9607188096,8.57355334995371
26.0335115916165,26.0255840550694,0.0304512763066615,61872.2638095109,61598.0236424019,-0.44520936045132,,,,25.9276300708417,25.9351013313928,-0.028815825166903,34069.7587452605,34163.4831838173,-0.274340991673803,,,,29.2900622425389,29.2072678746417,0.282670508555489,0,0,0,,,,,26.2028324421645,26.0796550380424,0.470091942899606,87028.8277068207,81620.6991372291,6.6259277692524
